transaction_id,user_id,amount,timestamp,country,state,location,device,payment_method,is_local,is_out_of_state,is_international,state_risk_level,international_risk_level,prev_transactions_24h,avg_amount_30d,transaction_hour,is_weekend,amount_to_avg_ratio,risk_score,fraud_score,label,is_high_amount,is_business_hours,is_suspicious_time
e4149f028328,4427904,34.14,2025-04-21T08:38:55.171101,CN,,CN,iOS,Debit Card,0,0,1,0,4,0,30484.19,8,0,0.0,71,7,1,0,0,0
4390da7e8d61,4392651,10.58,2025-05-20T12:55:56.171112,CN,,CN,Android,Credit Card,0,0,1,0,4,0,29221.53,12,0,0.0,81,8,1,0,1,0
e0f6de273c74,4350585,37.43,2025-04-23T18:51:55.171123,DE,,DE,iOS,Debit Card,0,0,1,0,2,0,14652.44,18,0,0.0,54,5,0,0,0,0
74978340dcbd,7383261,272.56,2025-05-27T05:59:47.171133,IN,Tamil Nadu,"Tamil Nadu, India",iOS,UPI,0,1,0,1,0,0,5145.22,5,0,0.05,38,4,0,0,0,1
dea7173b8f44,8178034,57.49,2025-04-11T03:24:16.171144,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,1426.91,3,0,0.04,16,2,0,0,0,1
c0739c0248a0,7449086,149.01,2025-04-26T07:17:57.171158,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Wallet,0,1,0,1,0,1,4165.5,7,1,0.04,37,3,0,0,0,0
7f94ee5f23e2,5750819,172.24,2025-04-04T15:07:46.171421,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1459.44,15,0,0.12,6,0,0,0,1,0
7711c27ac4cc,3156841,88.68,2025-03-31T16:45:27.171447,IN,West Bengal,"West Bengal, India",Android,UPI,0,1,0,3,0,1,4661.27,16,0,0.02,42,4,0,0,1,0
776fa2300aa0,1230972,14.5,2025-05-06T15:07:07.171467,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,0,1963.82,15,0,0.01,0,0,0,0,1,0
660317f15098,3988206,907.37,2025-04-02T00:57:38.171484,AU,,AU,Android,Credit Card,0,0,1,0,2,0,29996.37,0,0,0.03,65,6,0,0,0,0
4c1875d3f0ea,4841372,374.03,2025-03-31T10:34:39.171503,CN,,CN,Android,Credit Card,0,0,1,0,4,0,22022.45,10,0,0.02,76,8,1,0,1,0
717efc03bd0e,1640300,7.24,2025-04-08T17:57:41.171521,IN,Rajasthan,"Rajasthan, India",Android,Debit Card,0,1,0,3,0,1,4391.79,17,0,0.0,47,4,0,0,1,0
12ac05f2092b,8121775,10.43,2025-05-04T22:39:02.171540,IN,Haryana,"Haryana, India",Android,Debit Card,0,1,0,0,0,0,5025.24,22,1,0.0,16,2,0,0,0,0
385b1c2d60bb,4557732,262.91,2025-05-12T05:55:30.171556,IN,Telangana,"Telangana, India",Android,UPI,0,1,0,1,0,0,3700.92,5,0,0.07,39,4,0,0,0,1
7804db825d02,3855921,16.33,2025-04-22T16:24:43.171574,IN,Tamil Nadu,"Tamil Nadu, India",Android,Debit Card,0,1,0,1,0,0,5494.88,16,0,0.0,22,2,0,0,1,0
d459dd830ed9,6122440,1727.59,2025-04-13T21:29:09.171592,AU,,AU,Android,Credit Card,0,0,1,0,2,0,24383.63,21,1,0.07,68,7,1,0,0,0
1c25fbef21ea,2262895,3703.33,2025-04-03T16:05:55.171611,US,,US,Android,Credit Card,0,0,1,0,2,0,19516.47,16,0,0.19,67,6,0,0,1,0
d099866b10a4,4394635,78.69,2025-04-07T01:00:02.171626,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Net Banking,0,1,0,3,0,1,3773.89,1,0,0.02,55,6,0,0,0,1
9eb04aa155d5,7191665,302.4,2025-04-30T23:43:16.171644,IN,Tamil Nadu,"Tamil Nadu, India",Android,Debit Card,0,1,0,1,0,0,3474.57,23,0,0.09,38,3,0,0,0,0
a781476b3a6c,8669192,151.84,2025-04-08T06:13:51.171741,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Credit Card,0,1,0,1,0,1,2971.7,6,0,0.05,26,3,0,0,0,0
7896faee9b57,4126854,33.55,2025-05-05T21:39:27.171772,IN,Maharashtra,"Maharashtra, India",iOS,Debit Card,0,1,0,2,0,0,2551.14,21,0,0.01,37,3,0,0,0,0
4a37dced59fb,9419741,107.02,2025-04-19T04:07:19.171791,IN,Kerala,"Kerala, India",iOS,Net Banking,0,1,0,1,0,1,3509.22,4,1,0.03,40,4,0,0,0,1
7cfbc4b8b4bb,9802695,317.58,2025-04-24T17:56:58.171875,IN,Rajasthan,"Rajasthan, India",Android,Credit Card,0,1,0,3,0,0,3365.9,17,0,0.09,36,4,0,0,1,0
997757c377d3,8507897,138.52,2025-04-21T06:23:56.171899,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,1,4651.37,6,0,0.03,38,4,0,0,0,0
175ac10e8001,8460305,17.84,2025-05-10T00:29:33.171920,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,4,2627.11,0,1,0.01,5,1,0,0,0,0
ae6d02df09db,9693220,17.98,2025-05-03T14:31:06.171954,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,632.1,14,1,0.03,6,0,0,0,1,0
1ee22d315b6d,7680060,329.11,2025-04-26T15:17:42.171991,IN,Maharashtra,"Maharashtra, India",iOS,Debit Card,0,1,0,2,0,1,3844.29,15,1,0.09,27,3,0,0,1,0
15ba159fdbc5,9457801,161.33,2025-05-05T16:16:18.172012,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Credit Card,0,1,0,1,0,3,4888.95,16,0,0.03,24,2,0,0,1,0
06fbeccd6033,7216871,17.25,2025-04-21T21:06:54.172030,IN,Rajasthan,"Rajasthan, India",Android,Net Banking,0,1,0,3,0,2,3437.76,21,0,0.01,33,4,0,0,0,0
91d8b3bf3ef1,3192147,28.39,2025-05-14T03:32:28.172048,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,3,2977.6,3,0,0.01,57,5,0,0,0,1
1b5d5868c4bb,4265244,40.93,2025-04-16T06:48:54.172070,IN,Tamil Nadu,"Tamil Nadu, India",iOS,UPI,0,1,0,1,0,0,2688.36,6,0,0.02,22,3,0,0,0,0
d84defd858ba,9129398,42.35,2025-05-03T23:36:14.172086,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,3,2282.18,23,1,0.02,14,1,0,0,0,0
82afb0b343d4,5144062,48.02,2025-05-29T05:11:04.172102,IN,Tamil Nadu,"Tamil Nadu, India",iOS,UPI,0,1,0,1,0,2,2459.96,5,0,0.02,43,4,1,0,0,1
1bb535691994,1124340,312.22,2025-04-30T21:58:42.172117,CN,,CN,Android,Credit Card,0,0,1,0,4,0,29110.15,21,0,0.01,84,8,1,0,0,0
4ac73c0cf603,2962929,34.78,2025-05-18T00:28:19.172134,DE,,DE,Android,Credit Card,0,0,1,0,2,0,0.0,0,1,34.78,63,7,1,0,0,0
86b74e6f065e,5184383,30.33,2025-05-19T19:19:22.172158,IN,Bihar,"Bihar, India",Android,Net Banking,0,1,0,3,0,2,8851.7,19,0,0.0,36,4,0,0,0,0
88016cd1c62f,1821362,56.0,2025-04-05T16:44:43.172176,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1637.09,16,1,0.03,0,0,0,0,1,0
29331cc28baf,7443537,322.75,2025-05-16T18:49:10.172192,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,5,3460.31,18,0,0.09,14,1,0,0,0,0
2324ec104d7c,4420446,5.58,2025-05-17T23:31:39.172208,IN,Karnataka,"Karnataka, India",macOS,Debit Card,1,0,0,0,0,2,2800.42,23,1,0.0,14,1,0,0,0,0
379b3e804977,7605952,41.58,2025-04-22T05:04:31.172223,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,1,1943.73,5,0,0.02,23,2,0,0,0,1
9e13d7aa6f7c,7135873,53.62,2025-05-07T00:55:32.172238,US,,US,Android,Debit Card,0,0,1,0,2,0,23150.05,0,0,0.0,57,5,0,0,0,0
9bdaf3f2840f,6123733,16.34,2025-04-24T23:36:02.172254,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2007.13,23,0,0.01,15,1,0,0,0,0
fc037186f15a,5644945,38.88,2025-04-02T14:28:42.172271,DE,,DE,iOS,Credit Card,0,0,1,0,2,0,11434.34,14,0,0.0,67,6,0,0,1,0
72132e71f741,2569592,73.64,2025-05-15T00:08:30.172286,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,1,995.93,0,0,0.07,2,0,0,0,0,0
818b27c247a8,4260271,134.72,2025-04-07T07:31:06.172302,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,1389.71,7,0,0.1,13,1,0,0,0,0
46f78a848b91,1984226,344.73,2025-05-23T02:13:26.172317,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,1250.84,2,0,0.28,47,4,0,0,0,1
61178e974dac,9191754,30.1,2025-03-30T12:14:17.172332,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,3279.52,12,1,0.01,0,0,0,0,1,0
0e412570dc67,6349021,154.3,2025-04-25T12:09:29.172346,JP,,JP,iOS,Net Banking,0,0,1,0,3,0,13428.3,12,0,0.01,76,8,1,0,1,0
3cd3d29b1d3b,9793741,93.32,2025-04-28T22:30:42.172362,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,1,2382.53,22,0,0.04,13,1,0,0,0,0
c16aeed41975,9058744,186.56,2025-04-16T13:35:49.172376,IN,Haryana,"Haryana, India",Android,UPI,0,1,0,0,0,1,4300.11,13,0,0.04,3,1,0,0,1,0
edb460ddab59,7138798,10.97,2025-05-05T10:36:49.172391,IN,Telangana,"Telangana, India",Android,Net Banking,0,1,0,1,0,0,6144.04,10,0,0.0,18,2,0,0,1,0
d3f371465f5a,5296024,31.05,2025-05-18T05:30:48.172406,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1830.8,5,1,0.02,19,2,0,0,0,1
1bef9a41def4,1035606,188.5,2025-05-29T06:18:19.172421,US,,US,Android,Debit Card,0,0,1,0,2,0,20757.59,6,0,0.01,56,6,0,0,0,0
dc684d87b182,7337000,57.37,2025-04-01T22:01:24.172437,IN,Bihar,"Bihar, India",Android,Net Banking,0,1,0,3,0,2,3171.49,22,0,0.02,44,5,0,0,0,0
e8aea0a7ca3f,9756230,2685.82,2025-05-23T09:11:44.172452,DE,,DE,iOS,Debit Card,0,0,1,0,2,0,28440.67,9,0,0.09,58,5,0,0,1,0
b4f50bcb1c7a,9297271,128.54,2025-04-21T19:28:12.172466,US,,US,Windows,Credit Card,0,0,1,0,2,0,28522.61,19,0,0.0,54,6,0,0,0,0
8d7d8712bed8,5646384,25.86,2025-04-06T08:09:45.172482,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,4,3645.1,8,1,0.01,5,1,0,0,0,0
92959c96729d,7140355,583.43,2025-05-12T18:20:26.172497,US,,US,iOS,Credit Card,0,0,1,0,2,2,17208.08,18,0,0.03,67,6,0,0,0,0
194b593dbd27,5931002,19.67,2025-04-05T21:12:19.172513,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,0,5408.64,21,1,0.0,24,3,0,0,0,0
3802eb70f940,7596559,41.32,2025-05-15T02:03:04.172528,IN,Rajasthan,"Rajasthan, India",Android,Debit Card,0,1,0,3,0,2,3530.36,2,0,0.01,67,6,0,0,0,1
9a3b28c98c47,6465068,14.36,2025-04-30T08:27:19.172542,IN,Telangana,"Telangana, India",iOS,UPI,0,1,0,1,0,0,4474.52,8,0,0.0,16,2,0,0,0,0
a192fd760a77,5387637,247.5,2025-04-26T02:56:41.172557,CN,,CN,iOS,Debit Card,0,0,1,0,4,0,17430.72,2,1,0.01,99,10,1,0,0,1
9bb9a07afe28,2133736,245.34,2025-05-22T10:31:21.172573,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,13174.46,10,0,0.02,57,6,0,0,1,0
e70065211475,8325243,261.21,2025-04-05T12:05:38.172587,IN,West Bengal,"West Bengal, India",Android,Credit Card,0,1,0,3,0,0,4171.47,12,1,0.06,38,4,0,0,1,0
b7256d291939,7948693,6.96,2025-05-26T08:29:26.172602,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,96.53,8,0,0.07,0,0,0,0,0,0
140e19e3cfdc,8495228,28.28,2025-05-15T23:33:53.172616,IN,Haryana,"Haryana, India",Android,Credit Card,0,1,0,0,0,0,5896.88,23,0,0.0,27,2,0,0,0,0
e932e0602c7f,9923559,57.36,2025-04-21T03:38:32.172631,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,0,4100.76,3,0,0.01,57,5,0,0,0,1
1053c9819891,8024262,74.69,2025-04-17T07:23:35.172645,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,1,1721.25,7,0,0.04,47,4,0,0,0,0
416c66fdebc0,4448320,232.56,2025-04-09T01:42:05.172659,US,,US,Android,Credit Card,0,0,1,0,2,0,32783.07,1,0,0.01,84,8,1,0,0,1
078fc8b69e43,3228902,113.88,2025-04-13T21:03:44.172674,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,3,1228.52,21,1,0.09,1,0,0,0,0,0
c2501c99170e,6433322,14.51,2025-05-26T05:10:08.172689,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,3,2453.11,5,0,0.01,23,2,0,0,0,1
54de8db30e68,3382654,68.2,2025-04-10T09:12:20.172704,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,4,1176.94,9,0,0.06,11,1,0,0,1,0
d8f5f905c2c7,4889778,58.82,2025-05-11T02:30:25.172718,IN,West Bengal,"West Bengal, India",Android,Debit Card,0,1,0,3,0,2,3867.1,2,1,0.02,66,6,0,0,0,1
b4d62dbc65de,9733358,58.21,2025-04-11T13:24:04.172732,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,2,3400.17,13,0,0.02,4,0,0,0,1,0
20753110ce1e,8280800,399.87,2025-04-30T08:44:30.172747,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,0,6581.54,8,0,0.06,29,3,0,0,0,0
a9041071b7c7,7141564,1048.52,2025-05-12T20:00:06.172760,GB,,GB,Windows,Credit Card,0,0,1,0,2,0,4897.3,20,0,0.21,54,6,0,0,0,0
68a9e02ec6eb,2442385,374.99,2025-05-17T03:59:37.172775,US,,US,Android,Credit Card,0,0,1,0,2,0,29089.54,3,1,0.01,97,9,1,0,0,1
0ed0499a8688,2530439,371.92,2025-05-07T16:26:11.172791,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Debit Card,0,1,0,1,0,1,2988.47,16,0,0.12,23,2,0,0,1,0
14aaf49e0026,9326823,50.39,2025-05-22T19:00:53.172806,IN,Karnataka,"Karnataka, India",iOS,Net Banking,1,0,0,0,0,2,717.13,19,0,0.07,2,0,0,0,0,0
65bd36c98ef8,5420384,21.28,2025-04-06T09:05:14.172820,IN,Tamil Nadu,"Tamil Nadu, India",macOS,UPI,0,1,0,1,0,1,5203.49,9,1,0.0,28,3,0,0,1,0
3fef26475057,1321957,87.27,2025-03-29T22:40:23.172835,JP,,JP,iOS,Credit Card,0,0,1,0,3,0,24524.0,22,1,0.0,94,9,1,0,0,0
5b733682246d,5989428,10.81,2025-04-09T21:04:24.172850,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,1,2461.02,21,0,0.0,0,0,0,0,0,0
940e557e8d47,1179450,120.05,2025-05-19T21:37:25.172865,CN,,CN,Windows,Credit Card,0,0,1,0,4,0,23130.27,21,0,0.01,86,8,1,0,0,0
205136057f61,9135950,61.08,2025-05-24T01:51:14.172880,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,2530.03,1,1,0.02,23,2,0,0,0,1
b3cacf4efab3,4977290,74.87,2025-05-23T05:13:54.172895,IN,Rajasthan,"Rajasthan, India",macOS,Debit Card,0,1,0,3,0,0,5508.1,5,0,0.01,62,6,0,0,0,1
27b9e981c8a3,9385621,487.52,2025-04-28T10:59:23.172909,SG,,SG,Android,Credit Card,0,0,1,0,2,0,17279.88,10,0,0.03,60,6,0,0,1,0
ed48808c9eb3,2223992,9.38,2025-05-10T04:43:45.172923,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2803.72,4,1,0.0,15,2,0,0,0,1
8893f1923b16,4918427,151.95,2025-04-05T11:17:14.172938,IN,Gujarat,"Gujarat, India",iOS,Debit Card,0,1,0,2,0,0,3039.88,11,1,0.05,22,3,0,0,1,0
841fc56c57a7,8769891,48.5,2025-05-19T10:54:25.172952,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,2,1821.03,10,0,0.03,0,0,0,0,1,0
5353651f99c5,3082561,45.06,2025-03-29T22:37:09.172966,IN,Maharashtra,"Maharashtra, India",macOS,Credit Card,0,1,0,2,0,0,3859.3,22,1,0.01,32,4,0,0,0,0
dd7ef69f0ff9,6513790,49.09,2025-04-03T02:46:54.172982,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,2007.83,2,0,0.02,23,2,0,0,0,1
bcc0da84523b,9869868,42.86,2025-04-15T20:07:46.172996,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1821.18,20,0,0.02,0,0,0,0,0,0
16e5c5d67f81,6278715,50.32,2025-04-10T01:31:18.173011,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2164.5,1,0,0.02,20,2,0,0,0,1
3476ddc0ab0c,5846083,93.7,2025-05-13T16:41:31.173025,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,0,3193.69,16,0,0.03,31,3,0,0,1,0
064a4fabce1a,4611896,1010.21,2025-05-25T00:56:58.173039,CA,,CA,iOS,Debit Card,0,0,1,0,2,0,15542.14,0,1,0.06,66,6,0,0,0,0
37024a123738,8418239,62.85,2025-05-13T06:10:36.173054,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1013.74,6,0,0.06,4,1,0,0,0,0
cc8af03c4704,3076741,5.58,2025-04-18T04:40:26.173069,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,3130.3,4,0,0.0,16,2,0,0,0,1
7a468ca8e123,8644162,236.04,2025-04-11T05:15:04.173083,IN,Uttar Pradesh,"Uttar Pradesh, India",Windows,Debit Card,0,1,0,3,0,0,5421.14,5,0,0.04,67,6,0,0,0,1
48869578be8c,4666819,24.38,2025-04-17T06:53:07.173097,IN,Karnataka,"Karnataka, India",macOS,Debit Card,1,0,0,0,0,2,1419.71,6,0,0.02,11,1,0,0,0,0
3c76edc43ac4,8046158,90.89,2025-05-18T09:07:24.173113,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,UPI,0,1,0,1,0,0,3543.19,9,1,0.03,12,2,0,0,1,0
55b829708549,8553888,97.06,2025-05-25T22:50:38.173127,IN,Kerala,"Kerala, India",iOS,UPI,0,1,0,1,0,1,2814.46,22,1,0.03,22,3,0,0,0,0
1d1c525505ea,4406076,1267.31,2025-05-27T07:14:06.173142,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,15142.6,7,0,0.08,62,7,1,0,0,0
de6c57453617,5502680,27.62,2025-04-04T18:39:42.173162,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1985.58,18,0,0.01,4,0,0,0,0,0
9500de346c8c,1195329,41.54,2025-04-30T19:41:44.173176,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,1,2354.14,19,0,0.02,0,0,0,0,0,0
c3ae1bc13f9e,5428194,170.33,2025-04-04T07:15:41.173191,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2753.31,7,0,0.06,2,1,0,0,0,0
8320ac8fec65,2374009,13.38,2025-05-16T23:15:19.173208,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,2288.56,23,0,0.01,13,1,0,0,0,0
da7379360666,3232834,264.76,2025-05-18T10:34:17.173223,CN,,CN,Android,Wallet,0,0,1,0,4,1,26375.13,10,1,0.01,81,8,1,0,1,0
a82de6dd703c,1352864,26.21,2025-05-12T06:33:23.173238,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,3,1559.9,6,0,0.02,13,1,0,0,0,0
46ac250a8894,6372194,14.47,2025-05-08T14:52:23.173253,IN,Kerala,"Kerala, India",Android,Net Banking,0,1,0,1,0,1,4124.81,14,0,0.0,14,2,0,0,1,0
cd3fd30515c2,9372110,15.62,2025-05-18T05:01:35.173268,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,3,2033.54,5,1,0.01,14,2,0,0,0,1
e9016a499f78,2635400,46.52,2025-04-27T07:53:18.173282,JP,,JP,Android,Credit Card,0,0,1,0,3,0,24994.79,7,1,0.0,92,9,0,0,0,0
4279c2963272,9093978,96.24,2025-04-15T19:30:11.173297,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Wallet,0,1,0,1,0,1,2069.22,19,0,0.05,15,2,0,0,0,0
0b5673058545,5615614,262.54,2025-05-23T19:24:02.173311,IN,Rajasthan,"Rajasthan, India",Android,Credit Card,0,1,0,3,0,1,3158.28,19,0,0.08,44,4,0,0,0,0
38c117b60e75,9119441,41.33,2025-04-01T12:40:35.173326,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Debit Card,0,1,0,1,0,0,3372.14,12,0,0.01,24,2,0,0,1,0
e787e571e9b0,1803773,235.88,2025-05-23T07:44:09.173341,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,3297.07,7,0,0.07,30,3,0,0,0,0
33937bdf9238,9746271,36.69,2025-05-08T15:00:58.173355,GB,,GB,Android,Credit Card,0,0,1,0,2,0,19930.69,15,0,0.0,67,6,0,0,1,0
a3d2535c90bc,6798728,8.49,2025-04-17T14:16:30.173370,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,3,2549.11,14,0,0.0,3,0,0,0,1,0
17990a12c263,9230220,50.46,2025-05-19T15:44:14.173384,IN,Bihar,"Bihar, India",Android,Debit Card,0,1,0,3,0,2,5136.14,15,0,0.01,38,4,0,0,1,0
27ad237e62d5,4983371,761.58,2025-05-18T04:54:56.173398,US,,US,iOS,Net Banking,0,0,1,0,2,0,20319.17,4,1,0.04,100,10,1,0,0,1
37ad388a2ccd,3815888,21.61,2025-05-10T12:09:01.173413,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1152.91,12,1,0.02,7,0,0,0,1,0
3603623e9274,3713482,38.48,2025-05-23T02:54:03.173428,IN,West Bengal,"West Bengal, India",Android,Credit Card,0,1,0,3,0,1,4072.88,2,0,0.01,59,6,0,0,0,1
923bcf718c5a,4997519,35.36,2025-05-05T10:20:57.173442,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,1,4471.05,10,0,0.01,21,2,0,0,1,0
ecf3e9c2a937,7354122,22.06,2025-04-15T05:15:34.173458,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,6735.04,5,0,0.0,33,4,0,0,0,1
3e1836547a7c,2794775,55.45,2025-05-13T17:25:39.173477,IN,Delhi,"Delhi, India",iOS,Net Banking,0,1,0,2,0,0,5538.39,17,0,0.01,25,3,0,0,1,0
9693dd7ec252,3275298,217.73,2025-05-08T01:37:52.173493,DE,,DE,iOS,Credit Card,0,0,1,0,2,1,1096.91,1,0,0.2,87,8,0,0,0,1
947d84501f1a,8309700,102.06,2025-05-08T22:02:37.173509,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2203.62,22,0,0.05,5,1,0,0,0,0
5b23b240790e,4924565,64.1,2025-04-07T14:00:27.173525,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,400.33,14,0,0.16,0,0,0,0,1,0
c6032b0dd875,9043237,2648.48,2025-04-26T03:07:53.173539,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,26891.17,3,1,0.1,97,9,1,0,0,1
3f93f64bc884,7787717,125.28,2025-05-15T21:25:39.173555,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,1667.33,21,0,0.08,0,0,0,0,0,0
ecc9495f8919,6896088,398.86,2025-05-14T13:56:10.173570,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Net Banking,0,1,0,3,0,0,1973.12,13,0,0.2,41,4,0,0,1,0
4eb6a98ec9c5,4484175,58.06,2025-04-30T18:10:20.173585,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,0,2896.78,18,0,0.02,4,0,0,0,0,0
ec503d3ce554,3435560,51.3,2025-04-25T22:00:18.173599,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,2,3004.96,22,0,0.02,32,3,0,0,0,0
50d42d068098,3232112,20.78,2025-04-22T10:30:01.173614,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2069.08,10,0,0.01,5,0,0,0,1,0
2f9da6d23a85,9990719,13.75,2025-04-01T08:35:50.173628,IN,Tamil Nadu,"Tamil Nadu, India",Android,Wallet,0,1,0,1,0,1,8569.57,8,0,0.0,28,2,0,0,0,0
632d56dc4b26,5301652,65.2,2025-05-04T15:07:21.173641,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,3,1924.09,15,1,0.03,0,0,0,0,1,0
348815b7d5d6,5096926,49.07,2025-04-23T21:22:02.173656,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,3,3490.13,21,0,0.01,0,0,0,0,0,0
97c710225456,3483562,18.5,2025-04-01T08:19:34.173670,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,26792.75,8,0,0.0,54,6,0,0,0,0
7d96e18ce9d4,3277041,216.67,2025-04-28T11:07:02.173684,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,3,5638.81,11,0,0.04,26,2,0,0,1,0
1adcbc6eb9e6,2916795,178.7,2025-05-22T19:22:10.173699,FR,,FR,Android,Debit Card,0,0,1,0,2,0,0.0,19,0,178.7,51,5,0,0,0,0
c6d05b372e20,2331230,34.52,2025-05-14T13:39:27.173714,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,1,3738.39,13,0,0.01,32,3,0,0,1,0
01740bdbf2fb,8139496,31.48,2025-05-28T21:52:49.173728,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,861.04,21,0,0.04,4,0,0,0,0,0
1ec5f1059651,4305727,136.28,2025-03-30T23:33:17.173742,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,13477.69,23,1,0.01,85,8,1,0,0,0
374085e739d0,5697557,265.28,2025-05-18T10:51:24.173757,FR,,FR,iOS,Debit Card,0,0,1,0,2,0,4646.31,10,1,0.06,63,6,0,0,1,0
af325c527a2a,5152602,66.69,2025-04-23T06:13:28.173770,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,4,2779.65,6,0,0.02,15,2,0,0,0,0
f2b8dadc3ac8,6241113,793.04,2025-04-08T03:56:48.173785,GB,,GB,Windows,Debit Card,0,0,1,0,2,0,22115.89,3,0,0.04,62,7,1,0,0,1
